play_id,played_at,artist_name,track_name,genre,country,minutes_played,device,skipped
954,2024-11-05,Brannon Hill,Quiet Ferry,Folk,Ireland,3.39,phone,0
955,2024-11-05,Kito Ndungu,Hollow Machines,Afrobeat,Kenya,0.3,tablet,1
956,2024-11-05,Glass Tram,Amber Ferry,Electronic,Germany,5.34,car,0
957,2024-11-05,The Paper Kites Society,Amber Window,Indie,Australia,3.61,phone,0
958,2024-11-06,Selva Alta,Harbour Lines,Latin,Peru,2.14,laptop,0
959,2024-11-07,Brannon Hill,Static Weather,Folk,Ireland,2.63,phone,0
960,2024-11-07,Circuit Sparrow,Slow Parade,Electronic,Japan,5.96,speaker,0
961,2024-11-08,Fjord & Flint,Blue Ferry,Folk,Norway,1.1,phone,0
962,2024-11-09,DJ Kompas,Paper Rooms,Electronic,Netherlands,4.5,car,0
963,2024-11-09,Glass Tram,Amber Ferry,Electronic,Germany,7.42,speaker,0
964,2024-11-09,Northern Signal,Winter Wires,Electronic,Norway,7.75,laptop,0
965,2024-11-09,The Quiet Wires,Golden Season,Rock,United States,3.25,phone,0
966,2024-11-09,Salon Mécanique,Harbour Machines,Jazz,Belgium,6.78,car,0
967,2024-11-09,Basement Cartography,Blue Mornings,Indie,Canada,5.0,speaker,0
968,2024-11-10,Fjord & Flint,Northern Avenue,Folk,Norway,0.97,phone,1
969,2024-11-10,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,4.47,laptop,0
970,2024-11-12,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,3.23,tablet,0
971,2024-11-12,The Slow Ferry,Velvet Season,Indie,Ireland,3.69,speaker,0
972,2024-11-12,Selva Alta,Harbour Orbit,Latin,Peru,2.21,phone,0
973,2024-11-12,Cassette Revival,Salt Season,Indie,France,1.39,phone,0
974,2024-11-13,Brannon Hill,Bright Mornings,Folk,Ireland,3.74,phone,0
975,2024-11-13,Mango Static,Golden Machines,Latin,Brazil,3.83,phone,0
976,2024-11-13,Glass Tram,Broken Lines,Electronic,Germany,6.65,phone,0
977,2024-11-14,The Quiet Wires,Northern Tape,Rock,United States,3.61,laptop,0
978,2024-11-14,Fjord & Flint,Blue Avenue,Folk,Norway,4.0,phone,0
979,2024-11-14,Northern Signal,Golden Machines,Electronic,Norway,4.8,phone,0
980,2024-11-14,Brannon Hill,Bright Mornings,Folk,Ireland,2.77,phone,0
981,2024-11-14,Fjord & Flint,Broken Radio,Folk,Norway,3.56,speaker,0
982,2024-11-14,DJ Kompas,Golden Weather,Electronic,Netherlands,1.27,phone,1
983,2024-11-15,Brannon Hill,Quiet Ferry,Folk,Ireland,3.7,laptop,0
984,2024-11-15,Brannon Hill,Quiet Ferry,Folk,Ireland,0.4,laptop,0
985,2024-11-15,Casa Tropicana,Harbour Orbit,Latin,Cuba,5.19,phone,0
986,2024-11-15,Fjord & Flint,Summer Wires,Folk,Norway,2.68,laptop,0
987,2024-11-16,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.75,laptop,0
988,2024-11-16,The Paper Kites Society,Electric Lines,Indie,Australia,3.25,laptop,0
989,2024-11-16,Yuki Tanaka Trio,Golden Window,Jazz,Japan,8.2,phone,0
990,2024-11-17,Fjord & Flint,Broken Radio,Folk,Norway,4.22,phone,0
991,2024-11-17,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,3.04,phone,0
992,2024-11-17,Rosewood Lane,Electric Weather,Folk,United Kingdom,2.79,phone,0
993,2024-11-17,Luz de Enero,Static Traffic,Latin,Spain,0.62,laptop,1
994,2024-11-18,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,2.3,phone,0
995,2024-11-18,Fjord & Flint,Blue Avenue,Folk,Norway,3.07,phone,0
996,2024-11-18,Yuki Tanaka Trio,Golden Window,Jazz,Japan,0.64,phone,1
997,2024-11-19,DJ Kompas,Midnight Weather,Electronic,Netherlands,1.09,laptop,1
998,2024-11-19,Fjord & Flint,Golden Garden,Folk,Norway,4.27,phone,0
999,2024-11-19,Glass Tram,Broken Mornings,Electronic,Germany,6.42,phone,0
1000,2024-11-20,Fjord & Flint,Blue Traffic,Folk,Norway,0.49,tablet,0
1001,2024-11-21,Brannon Hill,Electric Parade,Folk,Ireland,1.73,speaker,0
1002,2024-11-22,Glass Tram,Broken Mornings,Electronic,Germany,8.68,phone,0
1003,2024-11-22,Selva Alta,Harbour Orbit,Latin,Peru,3.26,speaker,0
1004,2024-11-22,Glass Tram,Amber Ferry,Electronic,Germany,4.78,phone,0
1005,2024-11-22,The Paper Kites Society,Harbour Rooms,Indie,Australia,3.31,phone,0
1006,2024-11-22,DJ Kompas,Quiet Orbit,Electronic,Netherlands,8.3,phone,0
1007,2024-11-23,Selva Alta,Amber Mornings,Latin,Peru,4.52,phone,0
1008,2024-11-23,Brannon Hill,Bright Mornings,Folk,Ireland,5.15,phone,0
1009,2024-11-23,The Long Commute,Hollow Mornings,Indie,Netherlands,5.24,phone,0
1010,2024-11-24,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,5.59,laptop,0
1011,2024-11-24,Basement Cartography,Summer Season,Indie,Canada,3.33,laptop,0
1012,2024-11-25,Sara Lindqvist,Golden Harbour,Pop,Sweden,2.4,phone,0
1013,2024-11-25,Casa Tropicana,Harbour Orbit,Latin,Cuba,3.33,laptop,0
1014,2024-11-25,Hollow Pines,Winter Traffic,Folk,United States,5.63,laptop,0
1015,2024-11-25,Sara Lindqvist,Northern Radio,Pop,Sweden,2.97,phone,0
1016,2024-11-25,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,5.21,car,0
1017,2024-11-25,DJ Kompas,Bright Ferry,Electronic,Netherlands,6.69,laptop,0
1018,2024-11-26,Pale Cartography,Open Season,Folk,Canada,2.18,car,0
1019,2024-11-27,Static Meadow,Open Rooms,Rock,United States,5.34,speaker,0
1020,2024-11-28,Sara Lindqvist,Electric Weather,Pop,Sweden,1.74,phone,0
1021,2024-11-28,Fjord & Flint,Broken Radio,Folk,Norway,5.91,speaker,0
1022,2024-11-28,Pale Cartography,Velvet Avenue,Folk,Canada,0.49,phone,1
1023,2024-11-28,Marta Oliveira,Broken Orbit,Jazz,Portugal,9.42,phone,0
1024,2024-11-28,The Tuesday Club,Broken Harbour,Pop,United Kingdom,3.86,phone,0
1025,2024-11-28,Hollow Pines,Winter Traffic,Folk,United States,6.19,tablet,0
1026,2024-11-29,Fjord & Flint,Blue Ferry,Folk,Norway,3.66,car,0
1027,2024-11-29,DJ Kompas,Hollow Radio,Electronic,Netherlands,7.42,car,0
1028,2024-11-29,Luz de Enero,Paper Window,Latin,Spain,2.52,car,0
1029,2024-11-30,Nora Whitlock,Golden Tape,Pop,United States,2.57,laptop,0
1030,2024-11-30,Cassette Revival,Slow Signal,Indie,France,0.36,phone,1
1031,2024-11-30,Sara Lindqvist,Summer Tape,Pop,Sweden,3.26,phone,0
1032,2024-11-30,Sara Lindqvist,Northern Radio,Pop,Sweden,0.96,phone,1
1033,2024-11-30,Cassette Revival,Slow Signal,Indie,France,4.19,car,0
1034,2024-11-30,Glass Tram,Salt Lines,Electronic,Germany,6.61,speaker,0
1035,2024-11-30,DJ Kompas,Electric Mornings,Electronic,Netherlands,4.61,laptop,0
1036,2024-12-01,The Quiet Wires,Open Mornings,Rock,United States,4.72,speaker,0
1037,2024-12-02,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,4.61,laptop,0
1038,2024-12-02,Glass Tram,Salt Lines,Electronic,Germany,7.23,laptop,0
1039,2024-12-02,Pale Cartography,Winter Weather,Folk,Canada,4.69,speaker,0
1040,2024-12-02,Casa Tropicana,Paper Orbit,Latin,Cuba,4.96,laptop,0
1041,2024-12-04,Hollow Pines,Winter Traffic,Folk,United States,2.14,laptop,0
1042,2024-12-04,Marta Oliveira,Electric Window,Jazz,Portugal,8.9,laptop,0
1043,2024-12-04,Kanto Kids,Slow Machines,Pop,Philippines,0.22,phone,1
1044,2024-12-04,The Paper Kites Society,Electric Lines,Indie,Australia,3.19,phone,0
1045,2024-12-04,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,9.16,laptop,0
1046,2024-12-04,Mireille Basset,Harbour Machines,Jazz,France,5.2,phone,0
1047,2024-12-05,The Long Commute,Amber Kitchen,Indie,Netherlands,4.4,speaker,0
1048,2024-12-06,Sara Lindqvist,Electric Weather,Pop,Sweden,1.69,phone,0
1049,2024-12-06,Northern Signal,Amber Rooms,Electronic,Norway,7.1,phone,0
1050,2024-12-06,Static Meadow,Northern Avenue,Rock,United States,3.93,phone,0
1051,2024-12-07,Fjord & Flint,Golden Garden,Folk,Norway,5.27,laptop,0
1052,2024-12-07,Glass Tram,Salt Lines,Electronic,Germany,0.54,phone,1
1053,2024-12-07,Selva Alta,Amber Mornings,Latin,Peru,4.03,laptop,0
1054,2024-12-07,Glass Tram,Amber Ferry,Electronic,Germany,0.64,phone,1
1055,2024-12-09,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,0.6,phone,1
1056,2024-12-09,The Long Commute,Hollow Mornings,Indie,Netherlands,2.6,phone,0
1057,2024-12-09,Northern Signal,Electric Avenue,Electronic,Norway,6.06,car,0
1058,2024-12-09,Selva Alta,Amber Mornings,Latin,Peru,4.73,phone,0
1059,2024-12-09,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,6.75,phone,0
1060,2024-12-09,Marta Oliveira,Electric Mornings,Jazz,Portugal,5.94,phone,0
1061,2024-12-09,Sara Lindqvist,Summer Tape,Pop,Sweden,3.16,phone,0
1062,2024-12-09,Glass Tram,Amber Ferry,Electronic,Germany,6.45,laptop,0
1063,2024-12-10,Glass Tram,Amber Ferry,Electronic,Germany,6.54,laptop,0
1064,2024-12-10,Nora Whitlock,Northern Rooms,Pop,United States,4.95,speaker,0
1065,2024-12-10,Luz de Enero,Harbour Season,Latin,Spain,4.23,phone,0
1066,2024-12-10,Mireille Basset,Blue Window,Jazz,France,8.3,car,0
1067,2024-12-10,Basement Cartography,Blue Traffic,Indie,Canada,4.92,laptop,0
1068,2024-12-11,Northern Signal,Velvet Wires,Electronic,Norway,5.67,phone,0
1069,2024-12-11,Glass Tram,Broken Mornings,Electronic,Germany,8.5,tablet,0
1070,2024-12-11,Basement Cartography,Velvet Kitchen,Indie,Canada,5.94,laptop,0
1071,2024-12-12,The Slow Ferry,Winter Weather,Indie,Ireland,2.5,laptop,0
1072,2024-12-12,Nora Whitlock,Northern Machines,Pop,United States,3.77,phone,0
1073,2024-12-12,The Quiet Wires,Golden Season,Rock,United States,0.76,phone,1
1074,2024-12-12,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,4.18,laptop,0
1075,2024-12-13,The Quiet Wires,Quiet Rooms,Rock,United States,5.74,phone,0
1076,2024-12-13,Fjord & Flint,Midnight Kitchen,Folk,Norway,4.69,phone,0
1077,2024-12-13,Glass Tram,Salt Lines,Electronic,Germany,0.42,laptop,1
1078,2024-12-13,Basement Cartography,Iron Traffic,Indie,Canada,5.53,phone,0
1079,2024-12-14,The Tuesday Club,Amber Harbour,Pop,United Kingdom,4.02,speaker,0
1080,2024-12-14,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,5.95,phone,0
1081,2024-12-15,The Quiet Wires,Harbour Orbit,Rock,United States,8.05,phone,0
1082,2024-12-15,Pale Cartography,Winter Weather,Folk,Canada,5.37,laptop,0
1083,2024-12-16,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,5.12,speaker,0
1084,2024-12-16,Hertz Garden,Amber Machines,Electronic,Germany,1.7,laptop,1
1085,2024-12-17,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,1.18,speaker,1
1086,2024-12-17,Brannon Hill,Bright Mornings,Folk,Ireland,3.63,laptop,0
1087,2024-12-17,Sara Lindqvist,Midnight Orbit,Pop,Sweden,2.84,laptop,0
1088,2024-12-17,Sara Lindqvist,Golden Harbour,Pop,Sweden,0.54,phone,0
1089,2024-12-17,Brannon Hill,Midnight Kitchen,Folk,Ireland,4.6,phone,0
1090,2024-12-18,Fjord & Flint,Blue Ferry,Folk,Norway,4.33,phone,0
1091,2024-12-20,Hertz Garden,Broken Kitchen,Electronic,Germany,2.39,phone,0
1092,2024-12-20,DJ Kompas,Midnight Weather,Electronic,Netherlands,3.36,phone,0
1093,2024-12-20,Brannon Hill,Midnight Kitchen,Folk,Ireland,5.88,laptop,0
1094,2024-12-20,Glass Tram,Broken Lines,Electronic,Germany,6.54,laptop,0
1095,2024-12-21,The Paper Kites Society,Amber Window,Indie,Australia,5.99,speaker,0
1096,2024-12-21,Sara Lindqvist,Midnight Orbit,Pop,Sweden,1.32,phone,1
1097,2024-12-21,Hollow Pines,Bright Garden,Folk,United States,2.66,speaker,0
1098,2024-12-22,Sara Lindqvist,Northern Radio,Pop,Sweden,0.41,phone,0
1099,2024-12-22,Sara Lindqvist,Electric Weather,Pop,Sweden,0.82,phone,1
1100,2024-12-23,The Paper Kites Society,Hollow Letters,Indie,Australia,3.06,phone,0
1101,2024-12-23,Neon Harbour,Paper Ferry,Electronic,Netherlands,4.69,laptop,0
1102,2024-12-23,Glass Tram,Salt Lines,Electronic,Germany,4.74,phone,0
1103,2024-12-24,Glass Tram,Broken Mornings,Electronic,Germany,1.81,speaker,1
1104,2024-12-24,Northern Signal,Salt Lines,Electronic,Norway,4.31,laptop,0
1105,2024-12-24,Rosewood Lane,Amber Signal,Folk,United Kingdom,4.45,speaker,0
1106,2024-12-24,Mireille Basset,Static Signal,Jazz,France,2.3,phone,1
1107,2024-12-25,Sara Lindqvist,Summer Tape,Pop,Sweden,2.25,tablet,0
1108,2024-12-25,The Quiet Wires,Quiet Rooms,Rock,United States,1.09,phone,1
1109,2024-12-26,Basement Cartography,Summer Orbit,Indie,Canada,2.29,phone,0
1110,2024-12-26,Glass Tram,Broken Mornings,Electronic,Germany,5.4,phone,0
1111,2024-12-27,Fjord & Flint,Golden Garden,Folk,Norway,0.49,phone,1
1112,2024-12-27,Fjord & Flint,Open Orbit,Folk,Norway,4.43,laptop,0
1113,2024-12-27,DJ Kompas,Quiet Orbit,Electronic,Netherlands,1.61,phone,1
1114,2024-12-28,DJ Kompas,Golden Weather,Electronic,Netherlands,5.05,phone,0
1115,2024-12-28,Selva Alta,Electric Letters,Latin,Peru,3.57,phone,0
1116,2024-12-29,Marta Oliveira,Broken Orbit,Jazz,Portugal,6.5,phone,0
1117,2024-12-29,Bright Utility,Broken Machines,Indie,United Kingdom,2.75,speaker,0
1118,2024-12-29,Luz de Enero,Paper Window,Latin,Spain,0.65,phone,1
1119,2024-12-29,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,1.95,phone,0
1120,2024-12-30,Hertz Garden,Paper Signal,Electronic,Germany,6.7,phone,0
1121,2024-12-31,Sara Lindqvist,Slow Mornings,Pop,Sweden,5.42,phone,0
1122,2024-12-31,Yuki Tanaka Trio,Northern Window,Jazz,Japan,7.92,phone,0
1123,2025-01-01,Luz de Enero,Harbour Season,Latin,Spain,0.84,phone,1
1124,2025-01-01,Cassette Revival,Salt Parade,Indie,France,3.37,phone,0
1125,2025-01-01,Marta Oliveira,Electric Mornings,Jazz,Portugal,6.9,speaker,0
1126,2025-01-02,Glass Tram,Salt Lines,Electronic,Germany,3.57,phone,0
1127,2025-01-02,Brannon Hill,Quiet Ferry,Folk,Ireland,0.84,speaker,0
1128,2025-01-02,Glass Tram,Amber Ferry,Electronic,Germany,5.43,speaker,0
1129,2025-01-02,Fjord & Flint,Blue Ferry,Folk,Norway,0.77,phone,0
1130,2025-01-02,DJ Kompas,Paper Rooms,Electronic,Netherlands,9.16,car,0
1131,2025-01-02,Mireille Basset,Harbour Window,Jazz,France,8.0,phone,0
1132,2025-01-03,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,7.57,car,0
1133,2025-01-03,Selva Alta,Amber Mornings,Latin,Peru,5.26,phone,0
1134,2025-01-03,Sara Lindqvist,Northern Radio,Pop,Sweden,4.29,phone,0
1135,2025-01-03,Fjord & Flint,Blue Ferry,Folk,Norway,0.33,phone,1
1136,2025-01-03,The Slow Ferry,Bright Rooms,Indie,Ireland,5.02,car,0
1137,2025-01-04,Brannon Hill,Bright Mornings,Folk,Ireland,6.17,laptop,0
1138,2025-01-05,Northern Signal,Velvet Wires,Electronic,Norway,6.12,speaker,0
1139,2025-01-05,Hollow Pines,Bright Garden,Folk,United States,4.6,laptop,0
1140,2025-01-05,Sara Lindqvist,Summer Tape,Pop,Sweden,5.91,phone,0
1141,2025-01-06,Fjord & Flint,Summer Wires,Folk,Norway,0.41,speaker,1
1142,2025-01-06,Fjord & Flint,Open Orbit,Folk,Norway,2.37,car,0
1143,2025-01-06,Brannon Hill,Midnight Kitchen,Folk,Ireland,6.02,phone,0
1144,2025-01-06,Salon Mécanique,Paper Orbit,Jazz,Belgium,9.9,phone,0
1145,2025-01-06,Basement Cartography,Velvet Kitchen,Indie,Canada,1.33,phone,1
1146,2025-01-07,Fjord & Flint,Blue Avenue,Folk,Norway,3.84,phone,0
1147,2025-01-07,Northern Signal,Golden Machines,Electronic,Norway,6.94,laptop,0
1148,2025-01-07,Northern Signal,Golden Machines,Electronic,Norway,6.86,phone,0
1149,2025-01-08,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,3.92,laptop,0
1150,2025-01-08,Sara Lindqvist,Slow Mornings,Pop,Sweden,2.71,laptop,0
1151,2025-01-08,DJ Kompas,Hollow Radio,Electronic,Netherlands,4.54,laptop,0
1152,2025-01-09,Fjord & Flint,Blue Ferry,Folk,Norway,4.27,laptop,0
1153,2025-01-09,Fjord & Flint,Broken Radio,Folk,Norway,4.36,laptop,0
1154,2025-01-09,The Slow Ferry,Winter Weather,Indie,Ireland,4.75,laptop,0
1155,2025-01-10,DJ Kompas,Paper Rooms,Electronic,Netherlands,6.89,speaker,0
1156,2025-01-10,Glass Tram,Amber Ferry,Electronic,Germany,3.79,laptop,0
1157,2025-01-10,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,4.09,phone,0
1158,2025-01-11,Kito Ndungu,Summer Machines,Afrobeat,Kenya,2.83,phone,0
1159,2025-01-11,Sara Lindqvist,Quiet Harbour,Pop,Sweden,2.38,phone,0
1160,2025-01-12,Basement Cartography,Blue Mornings,Indie,Canada,2.84,phone,0
1161,2025-01-12,Brannon Hill,Bright Mornings,Folk,Ireland,4.14,phone,0
1162,2025-01-12,Sara Lindqvist,Golden Harbour,Pop,Sweden,1.58,speaker,0
1163,2025-01-12,Fjord & Flint,Blue Ferry,Folk,Norway,2.78,speaker,0
1164,2025-01-12,Sara Lindqvist,Slow Mornings,Pop,Sweden,2.81,phone,0
1165,2025-01-12,DJ Kompas,Bright Ferry,Electronic,Netherlands,7.3,speaker,0
1166,2025-01-12,The Long Commute,Midnight Weather,Indie,Netherlands,1.02,phone,1
1167,2025-01-13,Glass Tram,Broken Lines,Electronic,Germany,2.55,phone,0
1168,2025-01-13,Cassette Revival,Hollow Radio,Indie,France,6.45,speaker,0
1169,2025-01-13,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,6.72,phone,0
1170,2025-01-14,Mireille Basset,Static Signal,Jazz,France,9.16,phone,0
1171,2025-01-14,Sara Lindqvist,Electric Weather,Pop,Sweden,5.91,phone,0
1172,2025-01-14,Glass Tram,Salt Lines,Electronic,Germany,0.85,speaker,1
1173,2025-01-15,Glass Tram,Broken Mornings,Electronic,Germany,5.53,phone,0
1174,2025-01-15,Glass Tram,Broken Mornings,Electronic,Germany,4.37,tablet,0
1175,2025-01-16,Sara Lindqvist,Northern Radio,Pop,Sweden,3.1,phone,0
1176,2025-01-16,Glass Tram,Amber Ferry,Electronic,Germany,0.55,phone,1
1177,2025-01-16,Rosewood Lane,Electric Weather,Folk,United Kingdom,7.14,laptop,0
1178,2025-01-16,Glass Tram,Broken Lines,Electronic,Germany,4.22,laptop,0
1179,2025-01-16,DJ Kompas,Quiet Orbit,Electronic,Netherlands,8.4,laptop,0
1180,2025-01-17,Luz de Enero,Paper Window,Latin,Spain,1.26,laptop,1
1181,2025-01-17,Glass Tram,Broken Mornings,Electronic,Germany,1.51,laptop,1
1182,2025-01-17,Hertz Garden,Northern Lines,Electronic,Germany,4.13,phone,0
1183,2025-01-18,Glass Tram,Broken Lines,Electronic,Germany,6.01,phone,0
1184,2025-01-18,Marta Oliveira,Broken Orbit,Jazz,Portugal,4.42,tablet,0
1185,2025-01-18,The Slow Ferry,Bright Rooms,Indie,Ireland,4.32,phone,0
1186,2025-01-18,Fjord & Flint,Blue Ferry,Folk,Norway,5.83,laptop,0
1187,2025-01-18,DJ Kompas,Paper Rooms,Electronic,Netherlands,4.7,laptop,0
1188,2025-01-18,The Paper Kites Society,Hollow Letters,Indie,Australia,4.93,phone,0
1189,2025-01-18,DJ Kompas,Hollow Radio,Electronic,Netherlands,5.81,laptop,0
1190,2025-01-20,The Quiet Wires,Golden Wires,Rock,United States,0.7,speaker,1
1191,2025-01-21,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,3.93,laptop,0
1192,2025-01-21,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,4.23,speaker,0
1193,2025-01-21,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,5.73,phone,0
1194,2025-01-21,Pale Cartography,Blue Signal,Folk,Canada,0.98,tablet,0
1195,2025-01-22,Hollow Pines,Amber Lines,Folk,United States,5.56,phone,0
1196,2025-01-22,Hertz Garden,Blue Harbour,Electronic,Germany,5.01,phone,0
1197,2025-01-23,Glass Tram,Amber Ferry,Electronic,Germany,4.5,laptop,0
1198,2025-01-23,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,1.77,speaker,0
1199,2025-01-24,Brannon Hill,Static Weather,Folk,Ireland,4.81,speaker,0
1200,2025-01-24,The Quiet Wires,Quiet Rooms,Rock,United States,6.69,tablet,0
1201,2025-01-24,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,0.37,phone,1
1202,2025-01-24,Luz de Enero,Static Traffic,Latin,Spain,2.69,phone,0
1203,2025-01-25,The Quiet Wires,Open Mornings,Rock,United States,4.2,laptop,0
1204,2025-01-25,Circuit Sparrow,Winter Window,Electronic,Japan,6.32,laptop,0
1205,2025-01-25,Fjord & Flint,Midnight Kitchen,Folk,Norway,2.84,speaker,0
1206,2025-01-25,Sara Lindqvist,Broken Kitchen,Pop,Sweden,4.54,speaker,0
1207,2025-01-25,DJ Kompas,Quiet Orbit,Electronic,Netherlands,6.26,phone,0
1208,2025-01-26,Glass Tram,Broken Lines,Electronic,Germany,6.8,speaker,0
1209,2025-01-26,Fjord & Flint,Midnight Kitchen,Folk,Norway,0.89,phone,1
1210,2025-01-26,Glass Tram,Broken Lines,Electronic,Germany,5.42,phone,0
1211,2025-01-26,Fjord & Flint,Blue Ferry,Folk,Norway,5.21,phone,0
1212,2025-01-26,Rosewood Lane,Golden Letters,Folk,United Kingdom,2.44,speaker,0
1213,2025-01-28,Sara Lindqvist,Electric Weather,Pop,Sweden,2.01,laptop,0
1214,2025-01-28,Selva Alta,Harbour Lines,Latin,Peru,5.0,speaker,0
1215,2025-01-28,The Quiet Wires,Golden Season,Rock,United States,5.21,phone,0
1216,2025-01-28,DJ Kompas,Golden Weather,Electronic,Netherlands,3.88,phone,0
1217,2025-01-28,Glass Tram,Broken Mornings,Electronic,Germany,6.84,phone,0
1218,2025-01-29,Fjord & Flint,Summer Wires,Folk,Norway,3.88,laptop,0
1219,2025-01-30,Glass Tram,Salt Lines,Electronic,Germany,4.37,laptop,0
1220,2025-01-30,Glass Tram,Broken Mornings,Electronic,Germany,6.13,phone,0
1221,2025-01-30,Glass Tram,Salt Lines,Electronic,Germany,6.8,laptop,0
1222,2025-01-31,Nora Whitlock,Velvet Machines,Pop,United States,4.18,laptop,0
1223,2025-01-31,Kito Ndungu,Static Tape,Afrobeat,Kenya,3.01,car,0
1224,2025-01-31,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,8.55,phone,0
1225,2025-01-31,Fjord & Flint,Summer Wires,Folk,Norway,2.84,phone,0
1226,2025-02-01,Hertz Garden,Northern Kitchen,Electronic,Germany,3.99,tablet,0
1227,2025-02-01,The Quiet Wires,Golden Season,Rock,United States,4.79,phone,0
1228,2025-02-01,The Paper Kites Society,Harbour Rooms,Indie,Australia,5.32,laptop,0
1229,2025-02-01,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,4.05,speaker,0
1230,2025-02-02,Sara Lindqvist,Midnight Orbit,Pop,Sweden,0.71,phone,1
1231,2025-02-02,Brannon Hill,Northern Machines,Folk,Ireland,0.48,phone,1
1232,2025-02-03,Bright Utility,Winter Window,Indie,United Kingdom,0.95,laptop,1
1233,2025-02-04,Northern Signal,Quiet Avenue,Electronic,Norway,7.61,phone,0
1234,2025-02-04,Fjord & Flint,Golden Garden,Folk,Norway,5.48,car,0
1235,2025-02-04,Rosewood Lane,Paper Mornings,Folk,United Kingdom,3.85,laptop,0
1236,2025-02-05,Fjord & Flint,Blue Avenue,Folk,Norway,6.46,speaker,0
1237,2025-02-05,Marta Oliveira,Paper Avenue,Jazz,Portugal,1.93,phone,1
1238,2025-02-06,Glass Tram,Broken Mornings,Electronic,Germany,0.44,tablet,1
1239,2025-02-06,Velvet Aqueduct,Harbour Season,Rock,Italy,3.53,speaker,0
1240,2025-02-06,Nora Whitlock,Velvet Machines,Pop,United States,3.65,phone,0
1241,2025-02-06,Fjord & Flint,Blue Traffic,Folk,Norway,5.86,speaker,0
1242,2025-02-08,Fjord & Flint,Blue Ferry,Folk,Norway,1.26,phone,0
1243,2025-02-08,Fjord & Flint,Open Orbit,Folk,Norway,2.88,phone,0
1244,2025-02-08,Kito Ndungu,Bright Weather,Afrobeat,Kenya,5.62,tablet,0
1245,2025-02-08,The Quiet Wires,Harbour Orbit,Rock,United States,0.96,car,1
1246,2025-02-08,Selva Alta,Harbour Lines,Latin,Peru,1.96,laptop,0
1247,2025-02-09,Sara Lindqvist,Midnight Orbit,Pop,Sweden,0.73,phone,0
1248,2025-02-09,Northern Signal,Golden Machines,Electronic,Norway,3.51,tablet,0
1249,2025-02-09,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,5.82,tablet,0
1250,2025-02-09,Sara Lindqvist,Electric Weather,Pop,Sweden,3.38,speaker,0
1251,2025-02-10,Glass Tram,Broken Mornings,Electronic,Germany,4.13,phone,0
1252,2025-02-10,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,2.87,phone,0
1253,2025-02-11,Fjord & Flint,Blue Ferry,Folk,Norway,0.41,laptop,1
1254,2025-02-11,Fjord & Flint,Blue Avenue,Folk,Norway,4.86,laptop,0
1255,2025-02-11,The Slow Ferry,Amber Garden,Indie,Ireland,3.21,speaker,0
1256,2025-02-12,Kito Ndungu,Electric Traffic,Afrobeat,Kenya,4.1,phone,0
1257,2025-02-12,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,2.51,speaker,0
1258,2025-02-12,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,3.65,phone,0
1259,2025-02-12,Mireille Basset,Midnight Traffic,Jazz,France,5.64,speaker,0
1260,2025-02-13,Mireille Basset,Midnight Traffic,Jazz,France,8.88,car,0
1261,2025-02-13,Sara Lindqvist,Midnight Orbit,Pop,Sweden,3.25,car,0
1262,2025-02-13,Glass Tram,Broken Mornings,Electronic,Germany,5.2,tablet,0
1263,2025-02-13,Pale Cartography,Winter Weather,Folk,Canada,0.46,speaker,1
1264,2025-02-14,Luz de Enero,Static Traffic,Latin,Spain,2.9,laptop,0
1265,2025-02-14,Sara Lindqvist,Quiet Harbour,Pop,Sweden,4.47,phone,0
1266,2025-02-14,The Quiet Wires,Golden Season,Rock,United States,2.12,laptop,0
