play_id,played_at,artist_name,track_name,genre,country,device,skipped,minutes played 
1417,2025-04-07,Kanto Kids,Broken Weather,POP,Philippines,laptop,0,3.16
1612,2025-06-12,Nora Whitlock,Northern Machines,Pop,United States,phone,0,4.59
60,16/01/2024,Mireille Basset,Midnight Traffic,Jazz,France,PHONE,0,6.73
956,2024-11-05,Glass Tram,Amber Ferry,ELECTRONIC,Germany,car,0,5.34
2083,2025-12-03,Cassette Revival,Hollow Radio,Indie,France,car,0,4.89
684,2024-08-18,Mireille Basset,Midnight Traffic,Jazz,France,phone,0,7.9 min
1384,2025-03-27,Static Meadow,Paper Parade,Rock,United States,,0,3.23
1257,12/02/2025,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,speaker,0,2.51
1447,2025-04-19,DJ Kompas,Bright Ferry,electronic,Netherlands,laptop,0,6.32
1400,2025-03-31,Rosewood Lane,Paper Mornings,Folk,United Kingdom,phone,0,
842,2024-10-08,Casa Tropicana,Blue Machines,LATIN,Cuba,LAPTOP ,0,1.32
2057,2025-11-26,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,1,0.48
2003,2025-11-13,Luz de Enero,Harbour Season,Latin,Spain,car,1,0.61
561,2024-06-24,The Paper Kites Society,Electric Radio,Indie,Australia,tablet,0,2.95
231,2024-03-09,DJ Kompas,Paper Signal,,Netherlands,laptop,0,5.46
1900,17/10/2025,Yuki Tanaka Trio,Golden Machines,Jazz,Japan,phone ,0,6.85
714,2024-09-02,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,speaker,0,2.85 min
742,2024-09-07,The Quiet Wires,Quiet Machines,Rock,United States,phone,0,4.8
1694,2025-07-27,The Paper Kites Society,Velvet Garden,indie,Australia,speaker,0,2.43
1734,2025-08-15,Fjord & Flint,Golden Garden,Folk,Norway,speaker,0,
720,2024-09-03,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,laptop,0,2.64
815,02/10/2024,Lagos Tape Club,Bright Wires,AFROBEAT,Nigeria,car,0,4.28
1641,2025-06-29,Rosewood Lane,Golden Letters,Folk,United Kingdom,speaker,0,1.28
1198,23/01/2025,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,speaker,0,1.77
2151,2025-12-22,Static Meadow,Open Rooms,Rock,United States,phone,0,4.52 min
1153,2025-01-09,Fjord & Flint,Broken Radio,FOLK,Norway,laptop,0,4.36
624,2024-07-22,The Quiet Wires,Quiet Rooms,Rock,United States,,0,5.67
27,2024-01-07,Sara Lindqvist,Broken Kitchen,Pop,Sweden,phone,1,0.81
282,2024-03-24,Basement Cartography,Paper Kitchen,Indie,Canada,phone,0,0.46
1645,2025-07-02,Yuki Tanaka Trio,Northern Window,Jazz,Japan,PHONE,0,5.85
1119,2024-12-29,Lagos Tape Club,Bright Wires,,Nigeria,PHONE,0,1.95
138,2024-02-08,Circuit Sparrow,Winter Window,Electronic,NA,laptop,0,7.39
1689,2025-07-23,Fjord & Flint,Open Orbit,,Norway,laptop,0,4.69
604,13-07-2024,The Paper Kites Society,Hollow Letters,Indie,Australia,laptop,0,4.79
1269,2025-02-17,The Tuesday Club,Northern Ferry,Pop,NA,phone,0,1.37
794,2024-09-24,Sara Lindqvist,Golden Harbour,  Pop ,Sweden,phone,0,2.69 min
1015,2024-11-25,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,2.97
2180,2025-12-31,Tundra Post,Blue Weather,Electronic,Iceland,laptop,0,
1504,2025-05-05,Glass Tram,Broken Mornings,ELECTRONIC,Germany,laptop,0,4.54
490,27/05/2024,The Quiet Wires,Quiet Rooms,Rock,United States,phone,0,
1875,2025-10-10,Mireille Basset,Midnight Traffic,jazz,France,car,0,8.5
1362,2025-03-21,DJ Kompas,Midnight Weather,ELECTRONIC,Netherlands,speaker ,0,7.27
1779,2025-09-07,Lagos Tape Club,Bright Wires,afrobeat,Nigeria,laptop,0,5.26
1801,2025-09-14,Selva Alta,Harbour Orbit,LATIN,Peru,phone,0,5.24
410,2024-05-02,Brannon Hill,Bright Mornings,Folk,Ireland,phone,0,4.32
570,2024-06-27,Sara Lindqvist,Northern Radio,POP,Sweden,speaker,1,0.15
2132,2025-12-16,The Slow Ferry,Velvet Season,  Indie ,Ireland,CAR,1,0.32
591,2024-07-04,The Quiet Wires,Golden Season,ROCK,United States,phone,0,4.89
976,2024-11-13,Glass Tram,Broken Lines,electronic,Germany,phone ,0,6.65
1435,2025-04-14,DJ Kompas,Quiet Orbit,Electronic,Netherlands,phone,0,5.74
721,2024-09-04,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,0,2.82
42,2024-01-12,Fjord & Flint,Summer Wires,  Folk ,Norway,laptop,0,3.3
926,2024-10-29,The Slow Ferry,Bright Rooms,Indie,Ireland,laptop,0,1.45
1566,2025-05-26,Basement Cartography,Summer Orbit,Indie,Canada,,0,3.29
2070,2025-11-29,Casa Tropicana,Salt Ferry,Latin,Cuba,laptop,0,5.02
1247,09/02/2025,Sara Lindqvist,Midnight Orbit,POP,Sweden,phone,0,0.73 min
55,15/01/2024,Brannon Hill,Electric Parade,Folk,Ireland,phone,0,2.04
1803,15/09/2025,Glass Tram,Salt Lines,Electronic,Germany,laptop,0,4.82
600,2024-07-10,Basement Cartography,Summer Orbit,Indie,Canada,car,0,3.45
81,21-01-2024,Bright Utility,Bright Letters,indie,United Kingdom,,1,0.86
1370,2025-03-23,Luz de Enero,Static Machines,LATIN,Spain,phone,0,3.59
603,2024-07-12,Casa Tropicana,Hollow Tape,Latin,Cuba,car,0,2.8
1669,2025-07-14,Fjord & Flint,Blue Traffic,FOLK,Norway,phone,0,
227,08/03/2024,Marta Oliveira,Electric Window,Jazz,Portugal,phone,0,7.75 min
1277,2025-02-19,Bright Utility,Broken Machines,Indie,United Kingdom,tablet ,0,3.41
751,2024-09-13,Fjord & Flint,Midnight Kitchen,Folk,Norway,car,1,0.32
1609,2025-06-11,Glass Tram,Broken Mornings,Electronic,Germany,laptop,0,4.71
489,2024-05-26,Glass Tram,Salt Lines,Electronic,Germany,PHONE,0,3.27
1735,2025-08-15,The Paper Kites Society,Harbour Rooms,,Australia,LAPTOP,1,0.25
969,2024-11-10,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,laptop,0,4.47
1036,01/12/2024,The Quiet Wires,Open Mornings,Rock,United States,SPEAKER,0,4.72 min
212,2024-03-04,The Long Commute,Northern Window,Indie,Netherlands,SPEAKER,0,2.56
19,2024-01-05,Kanto Kids,Broken Weather,  Pop ,Philippines,phone,0,2.88
1932,2025-10-26,Selva Alta,Harbour Orbit,latin,Peru,laptop,0,4.51
1016,2024-11-25,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,car,0,5.21
417,2024-05-04,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,car,0,5.02
2063,2025-11-28,DJ Kompas,Paper Rooms,Electronic,Netherlands,laptop ,0,8.02
1756,2025-08-29,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,0,2.11 min
1939,2025-10-28,Northern Signal,Electric Avenue,Electronic,Norway,PHONE,0,5.56
995,2024-11-18,Fjord & Flint,Blue Avenue,FOLK,Norway,phone,0,3.07 min
2101,2025-12-08,Pale Cartography,Velvet Avenue,  Folk ,Canada,phone,0,3.6
1828,2025-09-24,Glass Tram,Salt Lines,,Germany,laptop,0,6.76
1710,05/08/2025,DJ Kompas,Electric Mornings,Electronic,Netherlands,CAR,0,5.24
1438,2025-04-16,Brannon Hill,Static Weather,Folk,Ireland,SPEAKER,0,4.89
1629,2025-06-21,Glass Tram,Amber Ferry,Electronic,Germany,phone,0,4.89
705,2024-08-30,DJ Kompas,Midnight Weather,Electronic,Netherlands,phone,0,7.62
635,2024-07-27,Mango Static,Hollow Parade,Latin,Brazil,tablet,0,3.85
1124,2025-01-01,Cassette Revival,Salt Parade,Indie,France,phone ,0,3.37
207,2024-03-02,Glass Tram,Amber Ferry,Electronic,Germany,laptop,0,5.0
2109,2025-12-10,Basement Cartography,Summer Season,  Indie ,Canada,phone ,0,3.52
409,2024-05-01,Glass Tram,Broken Lines,Electronic,Germany,PHONE,0,4.96
270,21-03-2024,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,phone ,0,2.5 min
91,2024-01-23,Bright Utility,Bright Letters,Indie,United Kingdom,car,0,3.2
1547,2025-05-18,DJ Kompas,Bright Ferry,electronic,Netherlands,phone,0,
1531,2025-05-13,The Slow Ferry,Bright Rooms,  Indie ,Ireland,phone,0,4.93
1278,2025-02-19,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,speaker,0,1.73
224,2024-03-08,Brannon Hill,Bright Mornings,FOLK,Ireland,,0,5.14
1402,2025-04-01,Selva Alta,Open Orbit,,Peru,laptop,0,1.88
1012,2024-11-25,Sara Lindqvist,Golden Harbour,POP,Sweden,phone,0,2.4
102,2024-01-27,Glass Tram,Broken Lines,Electronic,Germany,phone,0,
225,2024-03-08,Marta Oliveira,Paper Avenue,JAZZ,Portugal,LAPTOP,0,6.43
1176,2025-01-16,Glass Tram,Amber Ferry,Electronic,Germany,phone,1,0.55
2061,2025-11-27,Salon Mécanique,Velvet Machines,Jazz,Belgium,phone,0,7.53
959,2024-11-07,Brannon Hill,Static Weather,Folk,Ireland,PHONE,0,2.63
710,2024-09-02,Brannon Hill,Northern Machines,  Folk ,Ireland,speaker,0,
348,2024-04-11,Cassette Revival,Golden Traffic,INDIE,France,speaker ,0,0.4
72,2024-01-19,Yuki Tanaka Trio,Golden Window,JAZZ,Japan,laptop,0,9.23
806,2024-09-29,Pale Cartography,Bright Tape,FOLK,Canada,laptop,0,3.18
366,2024-04-17,Kito Ndungu,Amber Kitchen,Afrobeat,Kenya,phone,0,3.52
1936,27/10/2025,Mango Static,Hollow Radio,LATIN,Brazil,PHONE,0,5.29
478,24/05/2024,Pale Cartography,Open Season,  Folk ,Canada,phone,0,2.32
1553,2025-05-21,Hertz Garden,Amber Machines,Electronic,Germany,tablet ,0,5.06
986,2024-11-15,Fjord & Flint,Summer Wires,Folk,Norway,laptop,0,2.68
2092,2025-12-05,The Slow Ferry,Iron Weather,Indie,Ireland,phone,0,5.29
620,2024-07-20,DJ Kompas,Harbour Kitchen,ELECTRONIC,Netherlands,phone,0,5.04
117,2024-01-31,DJ Kompas,Midnight Weather,Electronic,Netherlands,speaker,0,4.61
36,2024-01-10,Nora Whitlock,Bright Garden,Pop,United States,phone,0,2.87
1489,2025-05-02,Bright Utility,Winter Window,indie,United Kingdom,phone,0,7.19
1528,12/05/2025,Marta Oliveira,Electric Mornings,Jazz,Portugal,phone,0,7.84
193,2024-02-27,Sara Lindqvist,Electric Weather,Pop,Sweden,laptop,0,1.65
901,2024-10-23,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,0,1.04
2074,2025-11-30,Fjord & Flint,Northern Avenue,Folk,Norway,laptop,0,5.91
1414,2025-04-04,Hertz Garden,Blue Orbit,Electronic,Germany,CAR,0,5.99
1102,2024-12-23,Glass Tram,Salt Lines,ELECTRONIC,Germany,phone,0,4.74
312,2024-03-30,Yuki Tanaka Trio,Golden Machines,,Japan,laptop,0,6.84
1890,2025-10-14,Sara Lindqvist,Golden Harbour,  Pop ,Sweden,,0,3.01
1968,03/11/2025,DJ Kompas,Paper Signal,Electronic,Netherlands,laptop,0,3.73
2113,2025-12-12,Brannon Hill,Electric Parade,Folk,Ireland,laptop,0,5.07
615,18/07/2024,Rosewood Lane,Golden Garden,Folk,United Kingdom,laptop,0,4.09
1881,2025-10-13,Glass Tram,Salt Lines,,Germany,phone,0,3.08
1729,13/08/2025,Static Meadow,Bright Traffic,rock,United States,laptop,0,4.54
572,27/06/2024,Rosewood Lane,Summer Signal,Folk,United Kingdom,laptop,0,1.34
716,2024-09-02,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,tablet,0,1.68
1666,2025-07-11,Rosewood Lane,Slow Rooms,FOLK,United Kingdom,phone,0,
1728,2025-08-13,Glass Tram,Broken Lines,Electronic,Germany,laptop,0,6.8
863,2024-10-15,Kito Ndungu,Summer Machines,Afrobeat,Kenya,phone,0,6.53
2129,2025-12-15,Static Meadow,Northern Avenue,rock,United States,speaker,0,4.71
853,2024-10-12,DJ Kompas,Hollow Radio,ELECTRONIC,Netherlands,car,0,4.76
2000,2025-11-12,DJ Kompas,Bright Ferry,Electronic,Netherlands,phone,1,0.56
462,2024-05-18,Static Meadow,Northern Avenue,Rock,United States,,1,0.25
927,2024-10-29,Yuki Tanaka Trio,Harbour Season,jazz,Japan,CAR,0,
350,2024-04-12,Sara Lindqvist,Northern Radio,POP,Sweden,,0,2.12
1197,2025-01-23,Glass Tram,Amber Ferry,electronic,Germany,laptop,0,4.5
1034,2024-11-30,Glass Tram,Salt Lines,Electronic,Germany,speaker,0,6.61
1416,2025-04-07,The Slow Ferry,Amber Garden,Indie,Ireland,laptop,0,5.06
939,2024-11-01,DJ Kompas,Midnight Weather,Electronic,Netherlands,phone,0,6.22
1261,2025-02-13,Sara Lindqvist,Midnight Orbit,Pop,Sweden,CAR,0,3.25
621,2024-07-20,Orquesta Bellavista,Open Orbit,LATIN,Colombia,,1,0.45
1995,2025-11-11,Mango Static,Hollow Radio,latin,Brazil,laptop,0,5.08
529,10/06/2024,Sara Lindqvist,Slow Mornings,Pop,Sweden,car,0,2.44
1984,2025-11-08,Fjord & Flint,Blue Avenue,Folk,Norway,phone,0,3.71
672,2024-08-14,The Slow Ferry,Iron Weather,indie,Ireland,phone ,0,5.71
977,2024-11-14,The Quiet Wires,Northern Tape,Rock,United States,LAPTOP,0,3.61
14,2024-01-03,Orquesta Bellavista,Velvet Garden,Latin,Colombia,speaker,0,2.88
316,2024-03-31,Hertz Garden,Broken Kitchen,Electronic,Germany,speaker,1,1.58
120,2024-02-01,Static Meadow,Northern Avenue,rock,United States,LAPTOP,1,0.87
1457,2025-04-23,Northern Signal,Bright Avenue,Electronic,Norway,laptop,0,4.6
947,2024-11-03,Static Meadow,Open Rooms,Rock,United States,phone ,0,5.75
892,20-10-2024,Pale Cartography,Open Orbit,folk,Canada,laptop,0,3.92
1480,2025-04-30,The Paper Kites Society,Slow Rooms,INDIE,Australia,PHONE ,0,3.76
752,2024-09-13,DJ Kompas,Hollow Radio,Electronic,Netherlands,phone,0,4.91
662,11/08/2024,Glass Tram,Salt Lines,electronic,Germany,phone,0,5.52
10,2024-01-02,Brannon Hill,Northern Machines,Folk,Ireland,laptop,0,2.62
1631,2025-06-22,Selva Alta,Electric Letters,Latin,NA,speaker,0,3.47
1732,2025-08-14,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,SPEAKER,0,3.46
760,16/09/2024,Fjord & Flint,Blue Traffic,FOLK,Norway,speaker,0,5.15
1796,2025-09-12,Sara Lindqvist,Broken Kitchen,POP,Sweden,speaker,0,3.6
1712,07/08/2025,Tundra Post,Blue Weather,Electronic,Iceland,SPEAKER,0,8.35
834,2024-10-06,Static Meadow,Northern Avenue,ROCK,United States,laptop,0,3.5
1052,2024-12-07,Glass Tram,Salt Lines,Electronic,Germany,phone,1,0.54
8,2024-01-02,The Quiet Wires,Northern Tape,Rock,United States,tablet,0,6.03
29,2024-01-07,Fjord & Flint,Open Orbit,Folk,Norway,phone,0,4.12
1919,2025-10-22,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,LAPTOP,0,3.59
1224,2025-01-31,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,phone,0,8.55
1573,27/05/2025,Pale Cartography,Blue Signal,Folk,Canada,SPEAKER,0,5.64
1582,2025-05-30,Selva Alta,Harbour Lines,latin,Peru,phone,0,3.58
756,15-09-2024,Kito Ndungu,Salt Ferry,Afrobeat,Kenya,speaker,0,3.77
1314,2025-03-07,DJ Kompas,Hollow Radio,Electronic,Netherlands,phone,0,6.76
828,2024-10-05,The Tuesday Club,Northern Ferry,Pop,United Kingdom,laptop ,0,2.48
560,2024-06-24,Glass Tram,Salt Lines,  Electronic ,Germany,phone,0,3.96
1150,2025-01-08,Sara Lindqvist,Slow Mornings,Pop,Sweden,laptop,0,2.71
505,2024-05-31,Static Meadow,Amber Tape,rock,United States,laptop,0,3.28
1659,2025-07-09,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,phone,0,6.4
1449,2025-04-19,Fjord & Flint,Summer Wires,Folk,Norway,phone,0,3.89
911,2024-10-26,The Quiet Wires,Harbour Orbit,Rock,United States,TABLET ,0,4.80
1555,2025-05-22,Luz de Enero,Summer Rooms,Latin,Spain,phone,0,3.44
2019,2025-11-16,Glass Tram,Broken Lines,ELECTRONIC,Germany,PHONE,1,1.15
504,31/05/2024,Brannon Hill,Midnight Kitchen,Folk,Ireland,phone,0,3.15
1841,29/09/2025,Static Meadow,Salt Mornings,Rock,United States,phone,0,4.32
145,2024-02-10,The Long Commute,Northern Window,Indie,Netherlands,PHONE ,0,2.89
1739,16/08/2025,Hertz Garden,Blue Harbour,Electronic,Germany,,0,
1451,2025-04-21,Static Meadow,Amber Tape,Rock,United States,phone,0,4.78
378,2024-04-21,Fjord & Flint,Northern Avenue,Folk,Norway,phone,0,3.08
466,2024-05-20,Selva Alta,Harbour Orbit,LATIN,Peru,phone,0,4.04
1413,2025-04-04,Lagos Tape Club,Open Radio,afrobeat,Nigeria,laptop,0,4.52
1367,2025-03-22,DJ Kompas,Electric Mornings,Electronic,Netherlands,speaker,0,6.46
1817,2025-09-19,The Long Commute,Broken Orbit,indie,Netherlands,speaker,0,3.24
542,2024-06-15,The Tuesday Club,Broken Harbour,Pop,United Kingdom,tablet,0,5.26
938,2024-11-01,DJ Kompas,Paper Signal,ELECTRONIC,Netherlands,laptop,0,6.22
1064,2024-12-10,Nora Whitlock,Northern Rooms,pop,United States,SPEAKER,0,4.95
1220,2025-01-30,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,6.13
883,2024-10-19,Casa Tropicana,Golden Harbour,Latin,Cuba,phone,0,5.18
1654,2025-07-06,Yuki Tanaka Trio,Golden Machines,Jazz,Japan,laptop,0,6.41
1649,2025-07-05,The Paper Kites Society,Slow Rooms,Indie,Australia,,0,1.98
1135,2025-01-03,Fjord & Flint,Blue Ferry,Folk,Norway,phone,1,0.33
84,2024-01-21,Fjord & Flint,Northern Avenue,Folk,Norway,phone,1,0.49
855,2024-10-12,DJ Kompas,Midnight Weather,Electronic,Netherlands,tablet,0,6.48
1234,2025-02-04,Fjord & Flint,Golden Garden,Folk,Norway,car,0,5.48
1952,2025-10-30,Glass Tram,Broken Mornings,electronic,Germany,speaker,0,7.52
1419,2025-04-09,Northern Signal,Amber Lines,Electronic,Norway,phone,0,6.46
1061,2024-12-09,Sara Lindqvist,Summer Tape,POP,Sweden,phone,0,3.16
383,2024-04-23,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone ,0,4.54
1843,2025-09-29,The Quiet Wires,Quiet Machines,rock,United States,laptop,0,
98,2024-01-26,Static Meadow,Bright Traffic,Rock,United States,phone,0,4.61
1100,2024-12-23,The Paper Kites Society,Hollow Letters,Indie,Australia,,0,3.06
914,2024-10-27,Fjord & Flint,Summer Wires,Folk,Norway,laptop,0,5.18
2098,2025-12-08,Sara Lindqvist,Northern Radio,Pop,Sweden,phone ,1,0.72
1425,2025-04-12,Static Meadow,Amber Tape,Rock,United States,laptop,0,3.93
1571,2025-05-27,Sara Lindqvist,Golden Harbour,POP,Sweden,laptop ,0,3.87
924,2024-10-29,Pale Cartography,Open Season,Folk,Canada,phone,0,3.16
1599,06/06/2025,DJ Kompas,Midnight Weather,Electronic,Netherlands,laptop,0,6.51
1359,2025-03-19,Bright Utility,Bright Letters,Indie,United Kingdom,car,0,5.83
1603,07/06/2025,Glass Tram,Broken Lines,Electronic,Germany,LAPTOP,0,5.35
992,2024-11-17,Rosewood Lane,Electric Weather,Folk,United Kingdom,phone,0,2.79
1526,2025-05-12,Glass Tram,Amber Ferry,Electronic,Germany,PHONE,0,6.6
303,2024-03-27,Luz de Enero,Paper Window,Latin,Spain,laptop,0,5.87
1721,2025-08-09,Static Meadow,Broken Season,ROCK,United States,LAPTOP,0,3.74
1985,2025-11-08,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,PHONE,1,1.63
1340,16/03/2025,Fjord & Flint,Golden Garden,Folk,Norway,laptop,0,3.03
1,2024-01-01,Fjord & Flint,Golden Garden,Folk,Norway,phone,0,4.65
1937,2025-10-28,Rosewood Lane,Paper Mornings,Folk,United Kingdom,LAPTOP,0,5.27
1084,16/12/2024,Hertz Garden,Amber Machines,ELECTRONIC,Germany,laptop,1,1.7
587,2024-07-02,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,5.75
174,17/02/2024,Glass Tram,Broken Lines,  Electronic ,Germany,PHONE,0,7.61
1836,28-09-2025,Hollow Pines,Winter Traffic,Folk,United States,tablet,0,2.12
1822,2025-09-21,Glass Tram,Broken Lines,Electronic,Germany,PHONE,0,5.19
1179,2025-01-16,DJ Kompas,Quiet Orbit,Electronic,Netherlands,laptop,0,8.40
243,2024-03-14,The Paper Kites Society,Velvet Garden,Indie,Australia,,0,5.09
1125,2025-01-01,Marta Oliveira,Electric Mornings,Jazz,Portugal,speaker,0,6.9
1856,2025-10-03,Luz de Enero,Summer Rooms,Latin,Spain,laptop,0,3.85
1289,2025-02-24,Pale Cartography,Open Orbit,Folk,Canada,phone,0,
2105,2025-12-09,Circuit Sparrow,Slow Parade,Electronic,Japan,tablet,1,0.43
932,30/10/2024,Lagos Tape Club,Open Radio,Afrobeat,Nigeria,phone,0,3.7
1844,2025-09-30,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,phone,0,3.51
1797,12/09/2025,Glass Tram,Broken Mornings,  Electronic ,Germany,phone,0,6.26
2065,2025-11-28,Pale Cartography,Bright Tape,,Canada,speaker,0,
1604,2025-06-07,The Paper Kites Society,Amber Window,  Indie ,Australia,phone,0,4.45
1869,08/10/2025,Basement Cartography,Blue Mornings,INDIE,Canada,laptop,0,2.65
1228,2025-02-01,The Paper Kites Society,Harbour Rooms,INDIE,Australia,laptop,0,5.32
384,2024-04-25,Circuit Sparrow,Blue Kitchen,Electronic,Japan,phone,1,0.24
177,2024-02-19,Rosewood Lane,Amber Signal,folk,United Kingdom,,0,5.66
881,2024-10-18,Glass Tram,Amber Ferry,Electronic,Germany,speaker,0,9.93 min
799,2024-09-25,Sara Lindqvist,Midnight Orbit,Pop,Sweden,LAPTOP,0,
576,2024-06-29,Marta Oliveira,Static Wires,Jazz,Portugal,car,0,
1908,2025-10-20,Glass Tram,Salt Lines,Electronic,Germany,car,0,6.77
1267,15/02/2025,Fjord & Flint,Golden Garden,folk,Norway,tablet ,1,0.23
1660,2025-07-10,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,phone,0,3.27
17,04-01-2024,Glass Tram,Amber Ferry,Electronic,Germany,laptop,0,7.93
2120,2025-12-13,The Paper Kites Society,Hollow Letters,Indie,Australia,phone,1,0.68
155,13-02-2024,DJ Kompas,Bright Ferry,ELECTRONIC,Netherlands,phone,0,4.5
2069,2025-11-28,DJ Kompas,Electric Mornings,Electronic,Netherlands,phone,0,
1369,2025-03-23,Static Meadow,Northern Avenue,Rock,United States,car,0,4.58
1085,17/12/2024,Lagos Tape Club,Hollow Ferry,AFROBEAT,Nigeria,speaker,1,1.18
1157,2025-01-10,Lagos Tape Club,Open Radio,afrobeat,Nigeria,phone,0,
265,20-03-2024,Static Meadow,Amber Tape,Rock,United States,phone,1,0.64
1623,2025-06-18,Brannon Hill,Quiet Ferry,Folk,Ireland,PHONE,0,5.11
1491,2025-05-02,Glass Tram,Broken Mornings,electronic,Germany,laptop,0,3.87
758,2024-09-16,The Paper Kites Society,Electric Radio,INDIE,Australia,speaker ,0,1.18
1692,26-07-2025,Selva Alta,Electric Letters,latin,Peru,phone,0,3.38
1471,2025-04-27,Lagos Tape Club,Open Radio,AFROBEAT,Nigeria,laptop,0,5.43
671,2024-08-14,The Slow Ferry,Iron Weather,INDIE,Ireland,speaker,0,0.51
437,2024-05-09,Fjord & Flint,Blue Ferry,Folk,Norway,PHONE,0,5.32
681,2024-08-17,Marta Oliveira,Paper Avenue,Jazz,Portugal,phone,0,
88,2024-01-23,Fjord & Flint,Golden Garden,Folk,Norway,speaker,0,4.08
2071,2025-11-29,Pale Cartography,Bright Tape,Folk,Canada,laptop,1,0.98
1870,2025-10-08,Yuki Tanaka Trio,Northern Lines,Jazz,Japan,tablet,0,7.81
676,15/08/2024,Fjord & Flint,Summer Wires,  Folk ,Norway,phone,0,3.56
1351,18/03/2025,Yuki Tanaka Trio,Northern Window,JAZZ,Japan,phone,0,10.04
1379,2025-03-25,Lagos Tape Club,Hollow Ferry,  Afrobeat ,Nigeria,laptop,0,4.72
1508,2025-05-08,Fjord & Flint,Golden Garden,Folk,Norway,phone,0,5.11
565,2024-06-26,Brannon Hill,Static Weather,folk,Ireland,car,0,0.4
1393,2025-03-29,Basement Cartography,Broken Kitchen,Indie,Canada,speaker,1,0.97
1858,2025-10-04,Selva Alta,Harbour Orbit,Latin,Peru,laptop,1,0.47
1444,18/04/2025,The Paper Kites Society,Slow Rooms,Indie,Australia,phone,0,4.42
1993,10-11-2025,Northern Signal,Electric Avenue,ELECTRONIC,Norway,PHONE,1,1.43
634,27/07/2024,Fjord & Flint,Northern Avenue,FOLK,Norway,phone,1,
1206,2025-01-25,Sara Lindqvist,Broken Kitchen,pop,Sweden,speaker,0,4.54
1420,2025-04-09,Bright Utility,Broken Machines,INDIE,United Kingdom,phone,0,4.33
346,2024-04-11,Kito Ndungu,Hollow Weather,AFROBEAT,Kenya,phone,1,0.34
1575,2025-05-28,Bright Utility,Bright Letters,Indie,United Kingdom,speaker ,0,6.5
459,2024-05-17,Basement Cartography,Broken Kitchen,INDIE,Canada,laptop,0,2.52
1922,2025-10-23,Rosewood Lane,Electric Weather,Folk,United Kingdom,speaker,0,
1925,2025-10-24,Nora Whitlock,Bright Garden,  Pop ,United States,laptop ,0,2.97
1558,2025-05-23,Fjord & Flint,Summer Wires,  Folk ,Norway,phone,0,6.41
2149,2025-12-21,The Paper Kites Society,Amber Window,Indie,Australia,speaker,0,2.6
2096,2025-12-07,Lagos Tape Club,Velvet Avenue,Afrobeat,Nigeria,phone,0,3.27
2045,2025-11-23,DJ Kompas,Midnight Weather,  Electronic ,Netherlands,PHONE,0,5.57
2060,2025-11-27,Casa Tropicana,Golden Harbour,Latin,Cuba,phone,0,2.60
1301,2025-03-03,Brannon Hill,Electric Parade,  Folk ,Ireland,speaker,0,5.21
1740,2025-08-18,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,1.84
1274,18/02/2025,Sara Lindqvist,Golden Harbour,POP,Sweden,CAR,0,3.65
765,2024-09-17,Fjord & Flint,Blue Avenue,Folk,Norway,phone ,0,2.12 min
299,27/03/2024,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,laptop,0,3.85
915,2024-10-27,Kito Ndungu,Hollow Weather,Afrobeat,Kenya,SPEAKER,0,5.71
509,2024-06-02,Sara Lindqvist,Quiet Harbour,pop,Sweden,phone,0,3.49 min
568,2024-06-26,The Quiet Wires,Harbour Orbit,rock,United States,phone,0,6.79 min
1667,2025-07-12,Brannon Hill,Quiet Ferry,folk,Ireland,phone,0,1.69
1777,06/09/2025,DJ Kompas,Golden Weather,Electronic,Netherlands,laptop,0,5.11
1428,2025-04-13,Sara Lindqvist,Quiet Harbour,pop,Sweden,phone,0,
512,2024-06-03,Glass Tram,Broken Lines,electronic,Germany,laptop,0,3.79
371,2024-04-19,Static Meadow,Open Rooms,Rock,United States,speaker,0,3.85
2176,30-12-2025,Marta Oliveira,Paper Avenue,Jazz,Portugal,phone,0,11.01
